customer_id,age,gender,tenure_months,total_orders,frequency,avg_order_value,total_revenue,recency_days,returns_rate,monetary_per_order,rfm_score,high_value
9459,45,Male,6,5,5,69.43919457489011,278.83,52,0.17538325801104696,55.77,-36.423,0
9460,32,Other,3,3,4,66.23191793491782,231.73,35,0.12802483031815953,77.24,-19.276,0
9461,38,Female,24,6,6,100.70502182182466,628.0,86,0.03269411419112589,104.67,-63.533,1
9462,34,Male,5,4,6,80.88554683494138,449.96,229,0.07125749982695533,112.49,-205.751,1
9463,34,Female,2,3,3,103.8677448092329,354.58,40,0.03330184394288038,118.19,-22.180999999999997,0
9464,37,Male,14,4,5,73.47767291406727,313.78,24,0.05435881975244806,78.44,-6.156,0
9465,40,Male,6,2,3,89.41774221998696,161.56,39,0.09292558822969461,80.78,-24.921999999999997,0
9466,22,Male,11,4,5,86.54302851126667,345.55,71,0.012540298031013709,86.39,-52.361,0
9467,49,Male,8,2,3,52.558036972775966,157.23,67,0.02728525677447142,78.61,-53.138999999999996,0
9468,18,Male,3,4,4,10.0,55.99,81,0.12710444235947366,14.0,-71.6,0
9469,28,Male,20,3,3,20.747380350960597,63.15,58,0.14716765084784647,21.05,-49.895,0
9470,34,Male,1,5,5,95.14839726211876,586.41,185,0.07202507708062836,117.28,-163.272,1
9471,39,Female,82,2,2,86.70615366732152,259.86,27,0.0940158353159399,129.93,-10.006999999999998,0
9472,50,Female,11,1,1,70.0977645003063,89.89,0,0.04786175940662519,89.89,10.989,0
9473,18,Female,29,1,2,77.41642475890964,80.3,9,0.06966287113912971,80.3,3.0299999999999994,0
9474,29,Male,40,2,3,50.04428856081449,82.91,2,0.3174146413752226,41.46,8.146,0
9475,18,Male,8,3,3,48.21809043783094,196.66,9,0.12534332173265036,65.55,3.5549999999999997,0
9476,35,Female,34,5,7,61.46164176119743,307.26,14,0.0838579157078873,61.45,6.1450000000000005,0
9477,37,Other,43,6,7,94.10481812059209,508.5,19,0.12226576452276287,84.75,3.4749999999999996,1
9478,50,Male,7,5,6,101.18829615921291,445.6,1,0.04472635052580224,89.12,19.912,1
9479,36,Male,118,7,8,79.82664308784625,488.94,19,0.04327232979188451,69.85,3.9849999999999994,1
9480,45,Female,1,3,3,72.96475658236021,192.58,9,0.11377263263366806,64.19,3.4190000000000005,0
9481,40,Female,6,7,7,68.38577316966814,555.85,5,0.08060623110254779,79.41,16.941,1
9482,30,Male,37,2,2,58.231916924558675,155.42,52,0.11045203379733008,77.71,-40.229,0
9483,20,Female,6,4,5,10.653342538166427,60.72,12,0.1021210628722313,15.18,-0.482,0
9484,37,Female,29,6,7,96.13402724918865,738.46,5,0.16843145486485503,123.08,21.308,1
9485,20,Other,47,8,8,90.83086466535393,629.98,11,0.14789177917917232,78.75,12.875,1
9486,47,Male,77,2,3,78.84456341197658,230.69,121,0.09669532458181583,115.34,-103.466,0
9487,33,Other,16,3,4,88.62291703164874,213.76,45,0.048806612421812126,71.25,-29.875,0
9488,46,Male,86,4,4,122.87798043264507,652.05,45,0.30547010750841624,163.01,-20.699,1
9489,30,Female,13,3,4,54.656721905655345,243.93,19,0.21198691677483397,81.31,-2.8689999999999998,0
9490,37,Female,6,3,4,79.34821489177389,339.46,43,0.07394086952826182,113.15,-23.685,0
9491,37,Female,18,1,1,32.768238109214956,42.64,79,0.12037431869753998,42.64,-72.736,0
9492,34,Female,26,4,6,122.17895462022207,570.54,54,0.051265543290759406,142.64,-27.736,1
9493,30,Male,15,5,5,72.3685920456446,542.65,46,0.07119181142822106,108.53,-25.147,1
9494,38,Male,21,3,4,10.0,37.13,27,0.08014337504075265,12.38,-17.762,0
9495,25,Female,13,4,4,58.83094689013252,325.08,59,0.05932255353517638,81.27,-42.873,0
9496,22,Female,18,2,2,108.92927805150543,201.98,116,0.2339745720796296,100.99,-101.901,0
9497,47,Male,74,10,9,91.79027293179048,1145.49,12,0.16171575704580332,114.55,17.455,1
9498,42,Female,17,3,4,119.62514607330141,290.45,104,0.28817911700199306,96.82,-86.318,0
9499,35,Male,8,4,4,66.70356370754763,364.41,39,0.06411467581446118,91.1,-21.89,0
9500,51,Male,35,1,1,94.87094548396658,103.31,232,0.07869128949433855,103.31,-219.669,0
9501,32,Male,10,4,5,81.2152614588349,318.55,18,0.10565815432184855,79.64,-0.03599999999999959,0
9502,48,Female,41,3,4,80.49190278213874,236.94,6,0.08341242159703834,78.98,9.898,0
9503,36,Male,2,7,7,40.707428988542304,423.4,10,0.04586251593802654,60.49,10.049,0
9504,24,Female,10,4,4,10.0,56.25,1,0.007440449656572953,14.06,8.406,0
9505,53,Male,3,4,4,68.32157722398979,369.51,27,0.08124498502671783,92.38,-9.762,0
9506,44,Male,3,1,2,10.0,11.54,23,0.022500407819207157,11.54,-17.846,0
9507,33,Female,26,6,7,87.9939391245545,569.87,61,0.16427530161210313,94.98,-37.501999999999995,1
9508,42,Female,12,1,2,57.40627994638154,69.67,10,0.09170948074465388,69.67,0.9670000000000005,0
9509,30,Male,50,3,3,44.88880187549297,159.14,85,0.110242498359329,53.05,-73.695,0
9510,43,Male,18,4,5,44.090012639812386,250.58,23,0.12600668544545426,62.64,-6.736,0
9511,18,Female,9,6,7,72.33509225934598,642.84,125,0.09316788381005868,107.14,-100.286,1
9512,24,Male,31,4,5,98.72798207136361,573.3,12,0.14632124636221414,143.32,12.332,1
9513,44,Female,24,7,6,61.12954597956091,572.38,95,0.07394818805763219,81.77,-74.82300000000001,1
9514,32,Male,39,3,3,47.29635790126176,153.78,12,0.10251420984434977,51.26,-0.8739999999999997,0
9515,37,Male,25,4,5,47.708472370180054,254.37,1,0.05752481800238092,63.59,15.359000000000002,0
9516,21,Female,5,1,2,118.60494866878932,159.63,3,0.14947990529807015,159.63,16.963,0
9517,53,Female,27,2,3,68.5980154983399,126.08,101,0.17963883448000784,63.04,-88.696,0
9518,46,Male,12,2,3,10.0,27.47,45,0.09530272505261422,13.74,-37.626,0
9519,32,Male,15,3,4,58.22516169804604,251.28,23,0.06596955980429428,83.76,-6.623999999999999,0
9520,30,Male,62,3,3,26.976241935275773,107.3,61,0.05605267492658547,35.77,-51.423,0
9521,45,Female,11,3,3,51.47896379677215,197.17,28,0.06221686538477321,65.72,-15.428,0
9522,54,Female,23,4,4,34.676792666560615,132.09,102,0.1528112570471407,33.02,-90.698,0
9523,44,Male,11,2,3,127.2057327666163,317.1,82,0.1281488590744723,158.55,-60.144999999999996,0
9524,56,Male,3,2,3,79.55869645492449,197.57,37,0.09693689984018224,98.78,-21.122,0
9525,25,Male,15,5,5,102.00539728794828,541.94,0,0.20602352750830952,108.39,20.839,1
9526,26,Male,22,7,7,126.75388328134491,779.91,43,0.215218275096758,111.42,-17.857999999999997,1
9527,23,Male,13,4,5,78.75577145302113,347.71,28,0.08548415032631985,86.93,-9.306999999999999,0
9528,39,Female,12,1,2,146.54013487422003,211.68,54,0.018276667866846084,211.68,-28.831999999999997,0
9529,36,Male,42,3,4,24.054980023931435,97.2,10,0.12588689398893682,32.4,1.2400000000000002,0
9530,33,Male,1,4,4,112.30302757340306,470.76,65,0.07521187750130946,117.69,-45.231,1
9531,43,Female,9,2,3,75.92486164376,142.32,13,0.11633699791188651,71.16,0.11599999999999966,0
9532,47,Male,41,6,8,96.1336468541569,647.41,234,0.14036948630901946,107.9,-207.21,1
9533,19,Male,61,1,1,65.7073388192361,87.43,102,0.1773057845186354,87.43,-91.257,0
9534,29,Male,13,2,3,89.64136829595337,229.42,11,0.03438524277322561,114.71,6.471,0
9535,43,Male,53,6,6,82.74461849385992,704.08,47,0.10988146624472693,117.35,-23.265,1
9536,30,Female,6,2,3,67.10900613354308,136.64,36,0.10672521362154082,68.32,-23.168,0
9537,27,Female,7,2,3,74.31338506985406,170.34,99,0.17076333932172,85.17,-84.483,0
9538,45,Male,45,1,1,122.72283603391534,120.28,80,0.09649752817053793,120.28,-65.972,0
9539,22,Male,57,1,1,48.13921188531775,64.57,21,0.1050377629871108,64.57,-12.543,0
9540,31,Male,7,6,8,116.25178724514507,763.1,27,0.0804599995509321,127.18,1.7180000000000017,1
9541,38,Female,2,3,3,47.5575631749289,156.91,3,0.039683023121320625,52.3,8.23,0
9542,29,Female,3,4,4,89.99943471202877,493.31,50,0.17694714085531013,123.33,-29.667,1
9543,42,Female,8,3,4,68.36172942414363,268.85,85,0.0964480494459206,89.62,-68.038,0
9544,29,Male,35,8,9,88.86968663176661,803.57,32,0.09958433396622254,100.45,-3.9549999999999983,1
9545,49,Male,18,2,2,79.1175608243181,168.3,174,0.12484569339739451,84.15,-161.585,0
9546,33,Female,15,1,2,85.6358359611273,109.77,8,0.0651870526932368,109.77,6.977,0
9547,41,Female,22,1,1,89.10288759314841,130.06,132,0.1489226142119148,130.06,-116.994,0
9548,42,Female,54,3,3,75.78340556370476,249.45,1,0.0578234300039992,83.15,13.315000000000001,0
9549,28,Male,3,3,4,107.49562965446499,266.78,146,0.019229966436838636,88.93,-129.107,0
9550,18,Female,29,1,2,85.70461421740819,121.29,21,0.10685989711882245,121.29,-4.870999999999999,0
9551,38,Female,63,5,5,122.5984101260392,561.8,6,0.17740667230849785,112.36,15.236,1
9552,35,Female,6,1,1,63.34323803543944,90.65,272,0.1033101627286721,90.65,-260.935,0
9553,40,Male,44,4,5,47.970272081592,264.93,81,0.34109302516057666,66.23,-64.377,0
9554,32,Female,29,6,6,83.8102518001098,634.5,45,0.13436184635951864,105.75,-22.424999999999997,1
9555,30,Male,1,4,5,27.10390317899693,150.93,30,0.03307073100477324,37.73,-16.227,0
9556,55,Female,7,5,7,102.72055198941072,504.28,17,0.09926087039274864,100.86,7.086,1
9557,20,Male,23,2,3,59.44730513286281,166.34,54,0.1367412056698819,83.17,-39.683,0
9558,42,Female,17,2,3,97.56179895222019,232.81,35,0.18230645081014196,116.4,-17.36,0
9559,29,Female,19,5,5,80.94274792680378,373.96,42,0.030654529626556782,74.79,-24.521,0
9560,31,Male,7,3,4,68.75023920142615,201.75,37,0.15484905119523062,67.25,-22.275,0
9561,31,Female,27,5,6,79.76540888705998,539.57,61,0.016756139290691092,107.91,-38.209,1
9562,26,Male,8,5,5,27.080299253150066,188.2,154,0.09076912691831567,37.64,-140.236,0
9563,40,Male,12,7,7,57.73899726342004,570.83,183,0.15041959125541388,81.55,-160.845,1
9564,48,Male,12,2,3,94.08578258342197,174.82,108,0.1945416927512222,87.41,-93.259,0
9565,39,Male,27,7,7,30.1543129014918,302.14,18,0.0686821997214587,43.16,0.31599999999999984,0
9566,36,Female,3,4,4,87.68274923948782,401.82,17,0.11667387488383495,100.46,1.0459999999999994,0
9567,25,Male,6,4,5,95.92248873012979,573.71,51,0.04711243333567465,143.43,-26.656999999999996,1
9568,40,Female,6,2,3,50.64683304978976,114.82,220,0.041340945829589505,57.41,-208.25900000000001,0
9569,56,Female,3,4,4,109.88164881483907,429.2,48,0.21596715899786728,107.3,-29.27,1
9570,31,Female,6,5,5,94.3641016752576,397.2,7,0.014514420660567039,79.44,10.943999999999999,0
9571,31,Female,23,3,4,111.4200603412992,423.0,120,0.11521068450533356,141.0,-97.9,0
9572,29,Male,32,3,3,81.02795694407502,195.32,82,0.11667914481933321,65.11,-69.489,0
9573,30,Female,26,5,5,57.63879259284405,399.21,16,0.13130028204784633,79.84,1.9840000000000009,0
9574,18,Male,16,1,2,105.08978738114331,106.93,59,0.041577663990843665,106.93,-44.307,0
9575,39,Female,2,5,5,70.36545558495379,445.45,15,0.13226782171410184,89.09,3.9090000000000007,1
9576,26,Female,77,2,2,98.18221136110695,225.78,33,0.0472569458464309,112.89,-17.711,0
9577,18,Female,5,5,6,56.473165635780305,355.8,16,0.0664057922496178,71.16,3.1159999999999997,0
9578,42,Male,27,4,4,53.67151526204104,179.74,54,0.019733876046718217,44.94,-41.506,0
9579,24,Female,59,3,4,47.72834393731162,134.27,21,0.2643362410666569,44.76,-8.524000000000001,0
9580,31,Female,29,1,1,112.45637797203922,160.28,11,0.011921907176719801,160.28,7.028000000000002,0
9581,49,Female,6,2,2,89.599893597,195.74,3,0.05616149257785625,97.87,10.787,0
9582,20,Male,10,3,3,25.559141948987474,91.69,59,0.19675053584591942,30.56,-49.944,0
9583,19,Female,1,1,1,60.70229062867399,67.98,54,0.01086263835592503,67.98,-45.202,0
9584,37,Male,23,3,4,76.71607963524647,330.85,12,0.023503216364580696,110.28,7.0280000000000005,0
9585,46,Female,23,1,2,115.43234166326651,108.46,0,0.01222805941620077,108.46,14.846,0
9586,19,Female,32,1,2,61.4859130329081,85.3,8,0.19823727661013685,85.3,4.529999999999999,0
9587,39,Male,1,3,3,101.75389476790062,257.05,21,0.14288971406767534,85.68,-6.431999999999999,0
9588,40,Male,41,2,3,120.90267950637693,338.56,44,0.048479230887005724,169.28,-21.072,0
9589,18,Female,33,1,2,32.82735294444824,47.01,130,0.020200165368128745,47.01,-121.299,0
9590,42,Male,4,2,3,71.94076821444216,194.65,14,0.10093562563120215,97.32,1.7319999999999993,0
9591,43,Male,11,5,5,50.592857427922176,251.44,14,0.16990484225361002,50.29,1.029,0
9592,31,Female,25,6,7,113.77081885416867,600.63,111,0.1136771446848411,100.1,-86.99,1
9593,47,Female,17,6,7,87.2081764844573,602.05,42,0.1154459105491789,100.34,-17.966,1
9594,46,Female,3,1,1,56.953455860737606,72.11,70,0.04709076245600944,72.11,-60.789,0
9595,36,Male,3,6,6,40.79301153126046,336.16,25,0.17249184236634546,56.03,-7.396999999999999,0
9596,30,Male,37,2,3,51.31179681367901,118.44,109,0.1386302237864362,59.22,-97.078,0
9597,25,Female,5,5,5,41.661416953492555,246.36,35,0.06603429845279533,49.27,-20.073,0
9598,34,Female,5,3,4,53.300265507884106,232.69,139,0.11637713147955461,77.56,-123.244,0
9599,40,Female,43,3,3,51.35834986938262,128.41,30,0.14496842877712723,42.8,-19.72,0
9600,31,Female,23,4,4,86.25776340211303,353.06,99,0.09596152540418676,88.26,-82.174,0
9601,18,Male,23,3,3,46.29127682176521,153.69,3,0.16530427333510778,51.23,8.123000000000001,0
9602,47,Male,16,9,8,85.22053919851358,956.93,68,0.13148168687889644,106.33,-41.367,1
9603,36,Female,21,6,6,49.71360904008421,258.47,9,0.12211356275455466,43.08,7.308,0
9604,31,Female,23,5,6,34.74313530998095,245.36,136,0.11103494880686166,49.07,-119.093,0
9605,43,Female,83,1,1,62.55010826700462,63.89,200,0.09537562717524249,63.89,-191.611,0
9606,50,Female,7,5,6,51.17371620350577,237.84,23,0.15128763638066717,47.57,-6.242999999999999,0
9607,18,Female,6,8,8,35.468571969586286,344.49,49,0.03958914667400309,43.06,-28.694,0
9608,39,Female,2,3,4,51.60445242781667,139.08,30,0.10069181511845433,46.36,-17.364,0
9609,20,Male,26,2,2,117.48607907113396,242.27,56,0.18482241252920772,121.14,-39.885999999999996,0
9610,39,Other,20,5,5,57.671934140456166,404.66,26,0.12033038003609217,80.93,-7.906999999999998,0
9611,36,Female,3,4,5,78.75330163798215,426.07,102,0.09562081000434079,106.52,-81.348,1
9612,41,Male,11,2,3,49.568524138146785,98.81,1,0.1635556979263122,49.4,9.940000000000001,0
9613,30,Female,5,2,2,93.48597575920961,204.51,81,0.06895118788080616,102.26,-66.774,0
9614,18,Male,10,4,4,30.553836768379398,141.21,0,0.06774116991847985,35.3,11.53,0
9615,30,Female,73,6,6,104.43075141833171,749.97,197,0.0524891125014832,125.0,-172.5,1
9616,39,Female,28,2,3,97.451568421751,196.91,2,0.07240624177380932,98.46,13.846,0
9617,45,Female,1,3,3,66.46834015609231,234.08,95,0.17433856974300713,78.03,-81.197,0
9618,23,Female,7,4,4,118.41667167450281,635.32,72,0.12451571628029744,158.83,-48.117,1
9619,45,Female,1,2,2,94.05214991521828,240.81,118,0.04086858143776731,120.4,-101.96,0
9620,28,Female,31,4,5,140.49675568941507,823.68,8,0.13813736695542286,205.92,22.592,1
9621,38,Female,16,4,4,93.21861072058353,360.59,26,0.052140346070118034,90.15,-8.985,0
9622,29,Male,123,3,3,37.16833150641361,142.14,5,0.06878229666997358,47.38,5.738,0
9623,36,Male,32,4,4,50.76642121193316,297.45,20,0.04676260030333743,74.36,-4.564,0
9624,43,Female,18,3,4,97.58558609001282,253.9,56,0.09735688672119616,84.63,-39.537,0
9625,22,Female,40,3,3,25.33346913784976,90.69,210,0.18702013941885365,30.23,-200.977,0
9626,28,Male,30,5,7,68.08864959656785,506.95,17,0.06484489089902383,101.39,7.139000000000001,1
9627,36,Male,7,4,4,10.0,33.72,24,0.12234099698147854,8.43,-15.157,0
9628,59,Male,19,7,7,98.21027595317176,724.64,31,0.05538797140599144,103.52,-6.648,1
9629,26,Female,20,5,5,66.69507116308542,286.62,1,0.05634020401652682,57.32,14.732,0
9630,55,Female,15,2,3,57.10726218604786,138.21,69,0.2682338826852247,69.1,-56.09,0
9631,55,Male,5,1,2,67.59425728856492,94.42,8,0.09005517353578038,94.42,5.442,0
9632,34,Female,7,6,6,48.69384453619582,283.21,126,0.2784003771702185,47.2,-109.28,0
9633,32,Male,8,5,5,37.12539737961849,175.04,32,0.09214326041015393,35.01,-18.499,0
9634,28,Female,1,8,9,71.39033094867669,668.82,124,0.09563023389471162,83.6,-97.64,1
9635,34,Female,60,4,5,57.596617174860995,241.62,79,0.02812024448499526,60.4,-62.96,0
9636,20,Female,28,2,3,40.30447642976928,111.1,90,0.19635674534401165,55.55,-78.445,0
9637,34,Male,29,3,3,127.09853368176616,340.79,28,0.0381814901520385,113.6,-10.64,0
9638,49,Male,21,7,6,67.09062195993766,676.33,100,0.06821538982637664,96.62,-78.338,1
9639,28,Female,29,4,4,57.20232646651033,312.9,49,0.10499436716475083,78.22,-33.178,0
9640,32,Male,97,1,1,68.83470211404843,55.8,11,0.01710273128991988,55.8,-3.42,0
9641,18,Other,12,1,1,67.19884875831212,66.86,133,0.036927418250982155,66.86,-124.314,0
9642,38,Female,30,6,6,63.74560151613072,550.58,31,0.13240004236924838,91.76,-9.824,1
9643,37,Male,11,1,1,27.299148063613316,38.18,136,0.1662879978861787,38.18,-130.182,0
9644,35,Female,47,6,6,109.78053693641577,754.27,51,0.05040971557487249,125.71,-26.429000000000002,1
9645,32,Male,47,4,5,45.38621947678542,214.79,3,0.0705638093718925,53.7,12.370000000000001,0
9646,32,Female,56,1,2,117.55650767262412,100.7,92,0.16790359452744574,100.7,-77.93,0
9647,40,Other,1,5,5,34.78258063222765,236.5,1,0.15187457546081196,47.3,13.73,0
9648,34,Male,9,5,5,97.63906908703696,416.65,6,0.11713092032287381,83.33,12.333,0
9649,38,Female,4,5,6,101.11811337645987,632.36,24,0.14868409729075074,126.47,0.6470000000000002,1
9650,37,Male,15,2,3,72.27903944238564,127.17,59,0.018130457298295703,63.58,-46.641999999999996,0
9651,46,Female,17,5,5,16.560550075580878,91.38,33,0.07426292069272247,18.28,-21.172,0
9652,41,Male,8,2,3,73.2708151228953,154.17,30,0.019740949259100082,77.08,-16.292,0
9653,36,Male,31,2,3,109.29411123225948,238.34,33,0.037068885178444345,119.17,-15.082999999999998,0
9654,50,Other,8,5,5,28.712839109855004,172.88,8,0.13073721645910477,34.58,5.458,0
9655,39,Male,47,3,3,58.5040312862438,157.66,72,0.05502710216088312,52.55,-60.745,0
9656,48,Female,5,2,3,42.16105224264865,80.62,13,0.19796231614288706,40.31,-2.9689999999999994,0
9657,41,Female,11,2,2,86.00272464656382,150.3,34,0.09867122015990068,75.15,-22.485,0
9658,18,Female,24,3,4,119.13465169984332,449.28,210,0.22166283801610107,149.76,-187.024,1
9659,48,Female,23,2,3,69.84194229916994,116.93,157,0.08738782505319602,58.46,-145.154,0
9660,36,Female,2,1,1,48.030217793916655,60.56,87,0.05830248335989443,60.56,-78.944,0
9661,34,Male,45,6,7,126.66979578544498,1125.66,130,0.07221540727415465,187.61,-97.239,1
9662,37,Female,22,1,1,76.83426375631352,109.29,69,0.025685453530101637,109.29,-56.071,0
9663,31,Female,49,2,3,69.09106155530526,142.1,102,0.2745394561306271,71.05,-88.895,0
9664,37,Male,49,1,2,63.78765333785148,60.62,17,0.02739050040995086,60.62,-6.938,0
9665,29,Male,19,3,4,36.7064746386084,162.12,36,0.23690402151370107,54.04,-22.596,0
9666,47,Female,58,5,5,90.7361804915381,503.89,20,0.08806648617450209,100.78,0.07800000000000118,1
9667,33,Other,46,2,3,97.16162219254373,203.39,2,0.06667262743310809,101.7,14.170000000000002,0
9668,31,Female,77,5,5,62.043779457901984,275.55,16,0.05074139374885501,55.11,-0.4889999999999999,0
9669,25,Female,46,2,2,90.96747786520157,166.76,17,0.1707384504938412,83.38,-4.662000000000001,0
9670,37,Male,42,4,4,10.0,52.77,69,0.02523391139559403,13.19,-59.681,0
9671,36,Female,16,2,2,62.049854184828234,116.78,25,0.12881693680092432,58.39,-15.161,0
9672,38,Female,6,2,2,51.38896869607712,95.1,14,0.09209312576499193,47.55,-5.245,0
9673,24,Male,58,2,3,75.73329273729733,155.34,0,0.024224318916765436,77.67,13.767,0
9674,18,Male,31,3,4,36.62420627791198,158.14,30,0.012648608467812709,52.71,-16.729,0
9675,41,Male,8,3,3,19.162722048689993,69.71,88,0.20571457888769293,23.24,-79.676,0
9676,49,Female,11,2,3,61.31632309892879,164.64,59,0.17250467669680378,82.32,-44.768,0
9677,24,Male,28,3,4,67.60547827373784,264.32,136,0.02119353156952267,88.11,-119.189,0
9678,50,Male,16,1,2,106.09805806645483,155.43,51,0.06304723777803636,155.43,-31.457,0
9679,37,Male,3,5,5,85.99499528949404,551.78,2,0.0676968922909365,110.36,19.036,1
9680,34,Male,4,5,5,91.23635219753983,404.93,34,0.003467970151022896,80.99,-15.901,0
9681,31,Male,33,5,5,12.303414839019467,57.92,32,0.066554213004118,11.58,-20.842,0
9682,21,Female,10,3,4,102.62977785803376,397.79,113,0.12802653880101708,132.6,-91.74,0
9683,44,Male,18,1,1,99.28153655372162,94.37,64,0.05085825805706174,94.37,-52.563,0
9684,27,Female,35,3,4,84.57369314454715,349.8,18,0.08174184003546701,116.6,1.6600000000000001,0
9685,27,Female,34,1,2,10.0,14.16,72,0.08175726431836264,14.16,-66.584,0
9686,44,Female,5,6,6,73.0973266452773,478.09,106,0.23246732431647144,79.68,-86.032,1
9687,18,Female,3,5,5,52.175531863960366,278.52,3,0.08998827129564099,55.7,12.57,0
9688,19,Male,22,13,12,58.982938167598384,678.25,76,0.008339591117216119,52.17,-46.783,1
9689,34,Male,33,3,4,46.930232273949386,205.06,95,0.17564734280048283,68.35,-80.165,0
9690,37,Male,4,1,2,80.63682637949111,92.0,26,0.13174262036490328,92.0,-12.799999999999999,0
9691,39,Other,12,3,4,34.10224524389664,132.55,181,0.23352857795011953,44.18,-168.582,0
9692,31,Male,50,4,5,73.11553914740509,266.25,107,0.11056135719633674,66.56,-90.344,0
9693,60,Female,70,4,4,108.89325156559106,512.97,18,0.0790646859895995,128.24,2.8240000000000016,1
9694,32,Female,15,2,3,53.99164093306268,145.13,29,0.0555324248709516,72.56,-15.744,0
9695,32,Female,2,3,3,57.73309851162615,211.05,143,0.05366142808473223,70.35,-129.965,0
9696,27,Female,8,3,4,32.194858399259914,102.95,107,0.15701050317346418,34.32,-95.568,0
9697,36,Female,7,3,4,94.23045704752298,347.84,98,0.007045358879374538,115.95,-78.405,0
9698,41,Male,7,6,6,41.83385122748926,375.72,212,0.10993309800298927,62.62,-193.738,0
9699,47,Female,17,9,9,49.87524903215977,573.61,4,0.0687986955279602,63.73,20.373,1
9700,20,Male,22,5,5,92.42671941832731,532.46,3,0.01636774707017241,106.49,17.649,1
9701,32,Female,4,4,5,82.95245919948569,464.12,34,0.06829950112288076,116.03,-12.396999999999998,1
9702,39,Female,53,7,7,20.111905851710986,159.03,146,0.048047314814913374,22.72,-129.728,0
9703,40,Male,24,2,2,86.20704274366958,192.5,45,0.09167118999920333,96.25,-31.375,0
9704,35,Female,22,3,3,62.13646847832442,221.87,162,0.182619470882245,73.96,-148.604,0
9705,40,Female,105,2,3,66.80426555133774,136.85,10,0.06065746793700596,68.42,2.8420000000000005,0
9706,26,Female,24,1,2,113.70797020290195,96.65,80,0.16542579854551626,96.65,-66.335,0
9707,50,Female,64,5,5,95.64453894838394,508.8,23,0.015151124316063273,101.76,-2.823999999999998,1
9708,44,Female,9,3,3,106.51105332858278,418.99,67,0.23378737481914663,139.66,-47.034,0
9709,21,Male,7,3,3,41.13523047889747,140.84,33,0.02515985349317299,46.95,-22.305,0
9710,24,Male,18,3,3,114.21953355044329,479.13,21,0.07091132169537574,159.71,0.9710000000000019,1
9711,24,Female,18,3,4,46.29082053435624,128.81,116,0.031879966547553186,42.94,-103.706,0
9712,41,Female,7,3,4,48.40955266473523,138.76,29,0.03370457016938312,46.25,-16.375,0
9713,22,Male,29,6,6,67.11846989347325,503.8,15,0.04468695996630643,83.97,5.397,1
9714,31,Male,1,4,4,86.31502899754992,474.02,9,0.22552669962637958,118.5,10.850000000000001,1
9715,39,Male,29,4,5,107.64929464391832,554.12,11,0.08703814570288947,138.53,12.853000000000002,1
9716,34,Other,15,6,6,68.52519070771625,456.71,44,0.06319176579666046,76.12,-24.387999999999998,1
9717,37,Male,29,1,1,122.45676940740057,173.68,3,0.12959265051366028,173.68,16.368000000000002,0
9718,24,Male,16,1,1,131.99198698399,168.01,4,0.05229902744594739,168.01,14.800999999999998,0
9719,40,Female,91,2,3,34.703893273550904,96.09,36,0.032659625404630195,48.04,-25.195999999999998,0
9720,28,Male,10,4,5,110.53538514869433,633.46,72,0.07503004151404849,158.36,-46.164,1
9721,31,Female,98,5,6,73.79851468976075,432.07,70,0.05065554146387942,86.41,-49.359,1
9722,37,Male,2,3,3,100.5872292812661,365.69,137,0.12427445837334278,121.9,-118.81,0
9723,36,Male,28,7,7,37.9366230268174,336.41,42,0.3038225952781413,48.06,-23.194,0
9724,35,Female,15,2,2,107.05055197277494,317.0,14,0.03479471625794029,158.5,5.850000000000001,0
9725,27,Female,42,5,6,53.74372917169421,366.58,96,0.03735133828830823,73.32,-76.668,0
9726,32,Male,38,4,4,103.25463558347417,340.51,9,0.07627728608984412,85.13,7.513,0
9727,35,Female,39,1,1,68.67067619779262,75.57,67,0.035279084858138736,75.57,-57.443,0
9728,21,Male,3,5,6,66.16727975696628,465.85,72,0.061868084609864066,93.17,-50.683,1
9729,30,Female,42,4,4,69.97307543701984,231.04,12,0.09782970463973943,57.76,1.7759999999999998,0
9730,38,Male,6,1,2,92.44257988514947,114.74,3,0.11695065708176411,114.74,12.474,0
9731,22,Other,1,8,7,69.96746893942732,818.06,12,0.17155746394449398,102.26,12.226,1
9732,46,Female,6,4,4,88.0811408085146,358.78,94,0.06943000919941726,89.7,-77.03,0
9733,47,Male,16,2,2,70.21419774644446,183.33,107,0.15037986968438768,91.66,-93.834,0
9734,22,Male,33,1,2,33.60739381796262,34.21,18,0.012256233800766092,34.21,-10.579,0
9735,48,Female,6,3,3,79.6996842850088,298.4,44,0.1994643979997889,99.47,-28.052999999999997,0
9736,33,Male,3,3,3,82.51511603048446,360.31,3,0.1147552491717115,120.1,15.01,0
9737,39,Male,25,2,3,27.510200410384655,58.23,12,0.06864100211720528,29.12,-3.0879999999999996,0
9738,30,Male,100,4,6,60.252208580321366,354.79,50,0.09348429499491838,88.7,-29.13,0
9739,44,Female,23,2,3,91.30856819081181,194.95,15,0.1251434924498069,97.48,0.7480000000000011,0
9740,39,Female,29,3,4,74.00844386896063,238.52,3,0.10615025603227242,79.51,12.951,0
9741,26,Male,20,6,7,82.44657464898641,660.37,132,0.0621556662061674,110.06,-106.994,1
9742,23,Female,37,4,4,57.725921541282446,243.05,15,0.030328853003152956,60.76,-0.9239999999999995,0
9743,20,Female,90,3,4,50.093579153687855,154.71,89,0.11524083241697151,51.57,-75.843,0
